# entity	source_path	class	shape	context	feature	evidence
#
# THE ENTITY DENOMINATOR. Until this file existed, "how many entities still need notes?" had no
# answer, so "finished" was a claim rather than a measurement, and it was wrong every time it was
# made. Every candidate class file in the domain layer is here exactly once.
#
# class  — the skill's four documented types (aggregate-root, legacy-poco-root, child, lookup) plus
#          the classes that legitimately are NOT knowledge-graph entities (projection, join-table,
#          enum-only, identity-framework, keyless-view, dto, infrastructure).
# shape  — pair (business + technical note) | single (one note) | covered-by:<canonical note>
#          | none (excluded classes only).
# evidence — REQUIRED on every excluded row. An exclusion without a stated reason is how a blind
#          spot enters a graph that reports itself complete; _depth-ledger.tsv enforces the same rule
#          on depth claims, for the same reason.
#
# verify-notes.js checks this file in four directions: a candidate file with no row FAILS, a row
# whose file left git FAILS, a row whose note is missing FAILS, and a note claiming an entity with no
# row FAILS. Expectation therefore comes from code and observation from disk - never both from the
# same place, which is the error that produced two false "all clear" results in this project.
NotifyRestaurantForStartCookingEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/NotifyRestaurantForStartCookingEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderAddressChangedEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderAddressChangedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderDeliveredEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderDeliveredEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderDeliveryMethodEligibilityCalculatedEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderDeliveryMethodEligibilityCalculatedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderNotificationsEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderNotificationsEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderRejectedEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderRejectedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderRejectionRoboCallEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderRejectionRoboCallEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
OrderStatusNotificationEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/OrderStatusNotificationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ReSendOrderToRestaurantEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/ReSendOrderToRestaurantEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
ReassignOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/ReassignOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
RequestDeliveryManForExternalDeliveryOrder	Shared/TalabatkLogic/DomainEvents/OrderEvents/RequestDeliveryManForExternalDeliveryOrder.cs	domain-event	none	-	-	domain event record raised by an aggregate
RequestDeliveryManForOutGoingDeliveryOrder	Shared/TalabatkLogic/DomainEvents/OrderEvents/RequestDeliveryManForOutGoingDeliveryOrder.cs	domain-event	none	-	-	domain event record raised by an aggregate
RequestNewDeliveryManAfterConfirmingOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/RequestNewDeliveryManAfterConfirmingOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
RestaurantAreReadyToPickNotificationEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/RestaurantAreReadyToPickNotificationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
TotalAmountPaidToRestaurantAfterDeliveryPickUpRestaurnatOrderEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/TotalAmountPaidToRestaurantAfterDeliveryPickUpRestaurnatOrderEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
WantToRejectOrderAfterPaymentProcessEvent	Shared/TalabatkLogic/DomainEvents/OrderEvents/WantToRejectOrderAfterPaymentProcessEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
RecordEntityChangeEvent	Shared/TalabatkLogic/DomainEvents/RecordEntityChangeEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
NewRegistrationEvent	Shared/TalabatkLogic/DomainEvents/RegistrationEvents/NewRegistrationEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
RestauarntReviewCommentEvent	Shared/TalabatkLogic/DomainEvents/RestauarntReviewEvents/RestauarntReviewCommentEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
UpdateElasticSerachRestaurantDocumentsEvent	Shared/TalabatkLogic/DomainEvents/RestaurantEvents/UpdateElasticSerachRestaurantDocumentsEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
VoucherCreatedEvent	Shared/TalabatkLogic/DomainEvents/VoucherEvents/VoucherCreatedEvent.cs	domain-event	none	-	-	domain event record raised by an aggregate
CompanyProfitCalculator	Shared/TalabatkLogic/DomainServices/CompanyProfitCalculator.cs	domain-behaviour	none	-	-	computes the platform share of an order; money rules documented in [[Delivery/Driver Cash & Compensation/_knowledge-graph]]
DeliverymenProfitCalculator	Shared/TalabatkLogic/DomainServices/DeliverymenProfitCalculator.cs	domain-behaviour	none	-	-	computes the driver share of an order; money rules documented in [[Delivery/Driver Cash & Compensation/_knowledge-graph]]
IDeliveryManPricingCalculator	Shared/TalabatkLogic/DomainServices/IDeliveryManPricingCalculator.cs	infrastructure	none	-	-	interface the two profit calculators implement
AccountingEntriesTypes	Shared/TalabatkLogic/Enum/AccountingEntriesTypes.cs	enum-only	none	-	-	file declares only enum types
AdTier	Shared/TalabatkLogic/Enum/AdTier.cs	enum-only	none	-	-	file declares only enum types
AppIconTypes	Shared/TalabatkLogic/Enum/AppIconTypes.cs	enum-only	none	-	-	file declares only enum types
ApplicationEnum	Shared/TalabatkLogic/Enum/ApplicationEnum.cs	enum-only	none	-	-	file declares only enum types
ApplicationType	Shared/TalabatkLogic/Enum/ApplicationType.cs	enum-only	none	-	-	file declares only enum types
ApplicationTypes	Shared/TalabatkLogic/Enum/ApplicationTypes.cs	enum-only	none	-	-	file declares only enum types
AssignOrderTaskStatus	Shared/TalabatkLogic/Enum/AssignOrderTaskStatus.cs	enum-only	none	-	-	file declares only enum types
AudianceFilterType	Shared/TalabatkLogic/Enum/AudianceFilterType.cs	enum-only	none	-	-	file declares only enum types
AutoAssignRequestStatus	Shared/TalabatkLogic/Enum/AutoAssignRequestStatus.cs	enum-only	none	-	-	file declares only enum types
AutoCompensationEvidenceRequirement	Shared/TalabatkLogic/Enum/AutoCompensationEvidenceRequirement.cs	enum-only	none	-	-	file declares only enum types
AutoCompensationQuestionType	Shared/TalabatkLogic/Enum/AutoCompensationQuestionType.cs	enum-only	none	-	-	file declares only enum types
AvoidableWaitCategory	Shared/TalabatkLogic/Enum/AvoidableWaitCategory.cs	enum-only	none	-	-	file declares only enum types
StatusSemanticId	Shared/TalabatkLogic/Enum/BitrixStatusSemantic.cs	enum-only	none	-	-	file declares only enum types
BotEscalationReason	Shared/TalabatkLogic/Enum/BotEscalationReason.cs	enum-only	none	-	-	file declares only enum types
BotPerformanceReportType	Shared/TalabatkLogic/Enum/BotPerformanceReportType.cs	enum-only	none	-	-	file declares only enum types
BreakTypeEnum	Shared/TalabatkLogic/Enum/BreakTypeEnum.cs	enum-only	none	-	-	file declares only enum types
BusyHistoryReasonType	Shared/TalabatkLogic/Enum/BusyHistoryReasonType.cs	enum-only	none	-	-	file declares only enum types
CartValidationReasonsEnum	Shared/TalabatkLogic/Enum/CartValidationReasonsEnum.cs	enum-only	none	-	-	file declares only enum types
ChartIntervalType	Shared/TalabatkLogic/Enum/ChartIntervalType.cs	enum-only	none	-	-	file declares only enum types
ChatBotType	Shared/TalabatkLogic/Enum/ChatBotType.cs	enum-only	none	-	-	file declares only enum types
ChatModuleType	Shared/TalabatkLogic/Enum/ChatModuleType.cs	enum-only	none	-	-	file declares only enum types
ChatRatingEnum	Shared/TalabatkLogic/Enum/ChatRatingEnum.cs	enum-only	none	-	-	file declares only enum types
ChatReportDateType	Shared/TalabatkLogic/Enum/ChatReportDateType.cs	enum-only	none	-	-	file declares only enum types
ChatReportInterval	Shared/TalabatkLogic/Enum/ChatReportInterval.cs	enum-only	none	-	-	file declares only enum types
ChatReportType	Shared/TalabatkLogic/Enum/ChatReportType.cs	enum-only	none	-	-	file declares only enum types
ChatSatisfactionBucket	Shared/TalabatkLogic/Enum/ChatSatisfactionBucket.cs	enum-only	none	-	-	file declares only enum types
ChatSearchType	Shared/TalabatkLogic/Enum/ChatSearchType.cs	enum-only	none	-	-	file declares only enum types
ChatStatus	Shared/TalabatkLogic/Enum/ChatStatus.cs	enum-only	none	-	-	file declares only enum types
ClientType	Shared/TalabatkLogic/Enum/ClientType.cs	enum-only	none	-	-	file declares only enum types
CompensationPaymentEnum	Shared/TalabatkLogic/Enum/CompensationPaymentEnum.cs	enum-only	none	-	-	file declares only enum types
CompensationStateEnum	Shared/TalabatkLogic/Enum/CompensationStateEnum.cs	enum-only	none	-	-	file declares only enum types
CompensationToType	Shared/TalabatkLogic/Enum/CompensationToType.cs	enum-only	none	-	-	file declares only enum types
ComplaintsAndSuggestionsType	Shared/TalabatkLogic/Enum/ComplaintsAndSuggestionsType.cs	enum-only	none	-	-	file declares only enum types
CustomerAdminChatBotPhase	Shared/TalabatkLogic/Enum/CustomerAdminChatBotPhase.cs	enum-only	none	-	-	file declares only enum types
CustomerAdminChatEntryPoint	Shared/TalabatkLogic/Enum/CustomerAdminChatEntryPoint.cs	enum-only	none	-	-	file declares only enum types
CustomerAdminChatSessionType	Shared/TalabatkLogic/Enum/CustomerAdminChatSessionType.cs	enum-only	none	-	-	file declares only enum types
CustomerAdsType	Shared/TalabatkLogic/Enum/CustomerAdsType.cs	enum-only	none	-	-	file declares only enum types
CustomerNotificationGroupType	Shared/TalabatkLogic/Enum/CustomerNotificationGroupType.cs	enum-only	none	-	-	file declares only enum types
CustomerNotificationType	Shared/TalabatkLogic/Enum/CustomerNotificationType.cs	enum-only	none	-	-	file declares only enum types
DailyOfferType	Shared/TalabatkLogic/Enum/DailyOfferType.cs	enum-only	none	-	-	file declares only enum types
DashboardFilterTypes	Shared/TalabatkLogic/Enum/DashboardFilterTypes.cs	enum-only	none	-	-	file declares only enum types
DeliveryLowRateEnum	Shared/TalabatkLogic/Enum/DeliveryLowRateEnum.cs	enum-only	none	-	-	file declares only enum types
DeliveryManStatus	Shared/TalabatkLogic/Enum/DeliveryManStatus.cs	enum-only	none	-	-	file declares only enum types
DeliveryMethodType	Shared/TalabatkLogic/Enum/DeliveryMethodType.cs	enum-only	none	-	-	file declares only enum types
DeliveryWebSitePermissions	Shared/TalabatkLogic/Enum/DeliveryWebSitePermissions.cs	enum-only	none	-	-	file declares only enum types
DeliverymanTransactionTypeEnum	Shared/TalabatkLogic/Enum/DeliverymanTransactionEnum.cs	enum-only	none	-	-	file declares only enum types
DifferenceTotalAfterOderUpdate	Shared/TalabatkLogic/Enum/DifferenceTotalAfterOderUpdate.cs	enum-only	none	-	-	file declares only enum types
EntityAction	Shared/TalabatkLogic/Enum/EntityAction.cs	enum-only	none	-	-	file declares only enum types
EntityChangeType	Shared/TalabatkLogic/Enum/EntityChangeType.cs	enum-only	none	-	-	file declares only enum types
EntityState	Shared/TalabatkLogic/Enum/EntityState.cs	enum-only	none	-	-	file declares only enum types
EnumExtensions	Shared/TalabatkLogic/Enum/EnumExtensions.cs	infrastructure	none	-	-	List/ListLocalized reflection helpers projecting an enum into EnumType rows for dropdowns; NOT the same class as the identically-named one under Enum/NewFolder/
ErpIntegrationOperationTypeEnum	Shared/TalabatkLogic/Enum/ErpIntegrationOperationTypeEnum.cs	enum-only	none	-	-	file declares only enum types
ErpIntegrationStatusEnum	Shared/TalabatkLogic/Enum/ErpIntegrationStatusEnum.cs	enum-only	none	-	-	file declares only enum types
ExclusiveOfferItemStatus	Shared/TalabatkLogic/Enum/ExclusiveOfferItemStatus.cs	enum-only	none	-	-	file declares only enum types
ExclusiveOfferMenuItemStatus	Shared/TalabatkLogic/Enum/ExclusiveOfferMenuItemStatus.cs	enum-only	none	-	-	file declares only enum types
ExternalDeliveryPaymentMethod	Shared/TalabatkLogic/Enum/ExternalDeliveryPaymentMethod.cs	enum-only	none	-	-	file declares only enum types
FavouriteType	Shared/TalabatkLogic/Enum/FavouriteType.cs	enum-only	none	-	-	file declares only enum types
FawryCashCollectionStatusCode	Shared/TalabatkLogic/Enum/FawryCashCollectionStatusCode.cs	enum-only	none	-	-	file declares only enum types
FawryMethod	Shared/TalabatkLogic/Enum/FawryMethod.cs	enum-only	none	-	-	file declares only enum types
FawryPaymentStatus	Shared/TalabatkLogic/Enum/FawryPaymentStatus.cs	enum-only	none	-	-	file declares only enum types
HangfireJobQueue	Shared/TalabatkLogic/Enum/HangfireJobQueue.cs	infrastructure	none	-	-	the Hangfire queue-name enum plus the StringValueAttribute it is decorated with; the attribute is why this file is not enum-only
HelperEnumDto	Shared/TalabatkLogic/Enum/HelperEnumDto.cs	dto	none	-	-	id/name pair used to ship enum values to clients
ImageBankType	Shared/TalabatkLogic/Enum/ImageBankType.cs	enum-only	none	-	-	file declares only enum types
ItemAvalibiltyPeriodEnum	Shared/TalabatkLogic/Enum/ItemAvalibiltyPeriodEnum.cs	enum-only	none	-	-	file declares only enum types
ItemReplacementStatus	Shared/TalabatkLogic/Enum/ItemReplacementStatus.cs	enum-only	none	-	-	file declares only enum types
Language	Shared/TalabatkLogic/Enum/Language.cs	enum-only	none	-	-	file declares only enum types
LoyaltyPointsTransactionTypeEnum	Shared/TalabatkLogic/Enum/LoyaltyPointsTransactionTypeEnum.cs	enum-only	none	-	-	file declares only enum types
MerchantNotificationType	Shared/TalabatkLogic/Enum/MerchantNotificationType.cs	enum-only	none	-	-	file declares only enum types
MerchantStatementTransactionEnum	Shared/TalabatkLogic/Enum/MerchantStatementTransactionEnum.cs	enum-only	none	-	-	file declares only enum types
EnumExtensions.NewFolder	Shared/TalabatkLogic/Enum/NewFolder/EnumExtensions.cs	infrastructure	none	-	-	a SECOND static class also named EnumExtensions, in namespace TalabatkLogic.Enum.NewFolder, supplying GetDescription only; live - used by GetAllScheduledNotificationsQuery.cs:16. Folder is literally named "NewFolder"
NotificationStatus	Shared/TalabatkLogic/Enum/NotificationStatus.cs	enum-only	none	-	-	file declares only enum types
NotificationIconType	Shared/TalabatkLogic/Enum/NotificationsIconType.cs	enum-only	none	-	-	file declares only enum types
OnlinePaymentRefundPreference	Shared/TalabatkLogic/Enum/OnlinePaymentRefundPreference.cs	enum-only	none	-	-	file declares only enum types
OrderActions	Shared/TalabatkLogic/Enum/OrderActions.cs	enum-only	none	-	-	file declares only enum types
OrderDeliveryStatus	Shared/TalabatkLogic/Enum/OrderDeliveryStatus.cs	enum-only	none	-	-	file declares only enum types
OrderDeliveryType	Shared/TalabatkLogic/Enum/OrderDeliveryType.cs	enum-only	none	-	-	file declares only enum types
OrderDisplayStatus	Shared/TalabatkLogic/Enum/OrderDisplayStatus.cs	enum-only	none	-	-	file declares only enum types
OrderPaymentStatus	Shared/TalabatkLogic/Enum/OrderPaymentStatus.cs	enum-only	none	-	-	file declares only enum types
OrderStatus	Shared/TalabatkLogic/Enum/OrderStatus.cs	enum-only	none	-	-	file declares only enum types
PaymentMethodFilter	Shared/TalabatkLogic/Enum/PaymentMethodFilter.cs	enum-only	none	-	-	file declares only enum types
PaymentMethods	Shared/TalabatkLogic/Enum/PaymentMethods.cs	enum-only	none	-	-	file declares only enum types
PromoCodeStatus	Shared/TalabatkLogic/Enum/PromoCodeStatus.cs	enum-only	none	-	-	file declares only enum types
PromoCodeType	Shared/TalabatkLogic/Enum/PromoCodeType.cs	enum-only	none	-	-	file declares only enum types
ReAssignedReasons	Shared/TalabatkLogic/Enum/ReAssignedReasons.cs	enum-only	none	-	-	file declares only enum types
RefundExecutionDestination	Shared/TalabatkLogic/Enum/RefundExecutionDestination.cs	enum-only	none	-	-	file declares only enum types
RestaurantOrderDetailsAvailability	Shared/TalabatkLogic/Enum/RestaurantOrderDetailsAvailability.cs	enum-only	none	-	-	file declares only enum types
RestaurantOrderStatus	Shared/TalabatkLogic/Enum/RestaurantOrderStatus.cs	enum-only	none	-	-	file declares only enum types
RestaurantProcessOrderViaEnum	Shared/TalabatkLogic/Enum/RestaurantProcessOrderViaEnum.cs	enum-only	none	-	-	file declares only enum types
RestaurantRateEnglish	Shared/TalabatkLogic/Enum/RestaurantRateEnglish.cs	enum-only	none	-	-	file declares only enum types
RestaurnatRateArabic	Shared/TalabatkLogic/Enum/RestaurnatRateArabic.cs	enum-only	none	-	-	file declares only enum types
RoboCallStatus	Shared/TalabatkLogic/Enum/RoboCallStatus.cs	enum-only	none	-	-	file declares only enum types
RoboCallType	Shared/TalabatkLogic/Enum/RoboCallType.cs	enum-only	none	-	-	file declares only enum types
Role	Shared/TalabatkLogic/Enum/Role.cs	enum-only	none	-	-	file declares only enum types
RecurrenceType	Shared/TalabatkLogic/Enum/Scheduled Notifications/RecurrenceType.cs	enum-only	none	-	-	file declares only enum types
TargetType	Shared/TalabatkLogic/Enum/Scheduled Notifications/TargetType.cs	enum-only	none	-	-	file declares only enum types
Screen	Shared/TalabatkLogic/Enum/Screen.cs	enum-only	none	-	-	file declares only enum types
SearchFilterEnum	Shared/TalabatkLogic/Enum/SearchFilterEnum.cs	enum-only	none	-	-	file declares only enum types
SearchTypeEnum	Shared/TalabatkLogic/Enum/SearchTypeEnum.cs	enum-only	none	-	-	file declares only enum types
SliderType	Shared/TalabatkLogic/Enum/SliderType.cs	enum-only	none	-	-	file declares only enum types
SpecialMartCategory	Shared/TalabatkLogic/Enum/SpecialMartCategory.cs	enum-only	none	-	-	file declares only enum types
SubuscriptionRepetion	Shared/TalabatkLogic/Enum/SubuscriptionRepetion.cs	enum-only	none	-	-	file declares only enum types
TaskStatus	Shared/TalabatkLogic/Enum/TaskStatus.cs	enum-only	none	-	-	file declares only enum types
TaskTypes	Shared/TalabatkLogic/Enum/TaskTypes.cs	enum-only	none	-	-	file declares only enum types
UnavailableItemsPreferences	Shared/TalabatkLogic/Enum/UnavailableItemsPreferences.cs	enum-only	none	-	-	file declares only enum types
UserOfflineReasonEnum	Shared/TalabatkLogic/Enum/UserOfflineReasonEnum.cs	enum-only	none	-	-	file declares only enum types
VoucherStateEnum	Shared/TalabatkLogic/Enum/VoucherStateEnum.cs	enum-only	none	-	-	file declares only enum types
WalletTransactionType	Shared/TalabatkLogic/Enum/WalletTransactionType.cs	enum-only	none	-	-	file declares only enum types
GeomeryFactoryCustom	Shared/TalabatkLogic/GeomeryFactoryCustom.cs	infrastructure	none	-	-	NetTopologySuite geometry factory wrapper (name misspelt "Geomery"); constructs Point values for delivery-zone maths, no state of its own
UpdateHoldedOrderJob	Shared/TalabatkLogic/HangfireJobs/UpdateHoldedOrderJob.cs	domain-behaviour	none	-	-	Hangfire job that releases held orders ("Holded" is the codebase spelling); scheduling documented in [[Customer Ordering/Order & Fulfilment/_knowledge-graph]]
IAuditable	Shared/TalabatkLogic/IAuditable.cs	infrastructure	none	-	-	marker interface implemented by AuditableEntity; no members of its own
IScheduledJob	Shared/TalabatkLogic/IScheduledJob.cs	infrastructure	none	-	-	one-method interface for Hangfire job types
IVoucherCodeGenerator	Shared/TalabatkLogic/IVoucherCodeGenerator.cs	infrastructure	none	-	-	one-method interface for voucher code generation; the generated code is validated on Voucher itself
IDeliveryBounsService	Shared/TalabatkLogic/InterFaces/IDeliveryBounsService.cs	infrastructure	none	-	-	driver-bonus service interface (folder and type both misspelt: "InterFaces", "Bouns")
LocationUtils	Shared/TalabatkLogic/LocationUtils.cs	domain-behaviour	none	-	-	static distance/bearing maths over coordinates; consumed by driver assignment - rules documented in [[Delivery/Delivery Man Operations/Delivery-Assignment-Strategies]]
GoogleResponse	Shared/TalabatkLogic/ResponseHelper/GoogleResponse.cs	dto	none	-	-	Google Distance Matrix response shape
OutGoingDeliverOrderRequest	Shared/TalabatkLogic/ResponseHelper/OutGoingDeliverOrderRequest.cs	dto	none	-	-	outbound payload for the external-delivery handover
CallContent	Shared/TalabatkLogic/RoboCall/CallContent.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
Click2AudioRequest	Shared/TalabatkLogic/RoboCall/Click2AudioRequest.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
IRoboCallService	Shared/TalabatkLogic/RoboCall/IRoboCallService.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
RoboCallContent	Shared/TalabatkLogic/RoboCall/RoboCallContent.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
RoboCallResponse	Shared/TalabatkLogic/RoboCall/RoboCallResponse.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
RoboCallWebHook	Shared/TalabatkLogic/RoboCall/RoboCallWebHook.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
ZiwoSettings	Shared/TalabatkLogic/RoboCall/ZiwoSettings.cs	dto	none	-	-	Ziwo robo-call request/response/webhook payload shape
ParseRequiredDate	Shared/TalabatkLogic/Shared/ParseRequiredDate.cs	infrastructure	none	-	-	date-string parsing helper shared by query handlers
